8.019093078758949833e-01 6.620497952552152121e+00
8.243436754176610703e-01 3.781944365223182558e+00
8.467780429594271574e-01 1.932928448377688291e+00
8.692124105011933555e-01 7.389686624580020791e-01
8.916467780429594425e-01 -1.999202932311572312e-02
9.140811455847255296e-01 -4.897491812194454397e-01
9.365155131264917276e-01 -7.674721777029356318e-01
9.589498806682577037e-01 -9.182318176153856371e-01
9.813842482100239017e-01 -9.857558246497402088e-01
1.003818615751789878e+00 -9.994888526627085934e-01
1.026252983293556076e+00 -9.792637954423740743e-01
1.048687350835322274e+00 -9.384152350180183788e-01
1.071121718377088250e+00 -8.858683644859024486e-01
1.093556085918854448e+00 -8.275488729589057790e-01
1.115990453460620646e+00 -7.673395175599755369e-01
1.138424821002386622e+00 -7.077320515359618591e-01
1.160859188544152598e+00 -6.502731684925395772e-01
1.183293556085919018e+00 -5.958704000279007040e-01
1.205727923627684994e+00 -5.450023259482704718e-01
1.228162291169450970e+00 -4.978631227646828639e-01
1.250596658711217168e+00 -4.544618891785434101e-01
1.273031026252983366e+00 -4.146907333140721907e-01
1.295465393794749343e+00 -3.783712352189206318e-01
1.317899761336515541e+00 -3.452859207168011979e-01
1.340334128878281739e+00 -3.151993439467924984e-01
1.362768496420047715e+00 -2.878719731464677301e-01
1.385202863961813913e+00 -2.630691047663100135e-01
1.407637231503580111e+00 -2.405663583204505629e-01
1.430071599045346087e+00 -2.201528359788728906e-01
1.452505966587112063e+00 -2.016327037601380323e-01
1.474940334128878483e+00 -1.848257221205772127e-01
1.497374701670644459e+00 -1.695670930402573828e-01
1.519809069212410435e+00 -1.557068778289783517e-01
1.542243436754176633e+00 -1.431091605457497640e-01
1.564677804295942831e+00 -1.316510761911948157e-01
1.587112171837708807e+00 -1.212217837295467004e-01
1.609546539379474783e+00 -1.117214366347366872e-01
1.631980906921241203e+00 -1.030601845890310592e-01
1.654415274463007179e+00 -9.515722676046522999e-02
1.676849642004773155e+00 -8.793992802559830180e-02
1.699284009546539576e+00 -8.134300336653152441e-02
1.721718377088305552e+00 -7.530777158942048022e-02
1.744152744630071528e+00 -6.978147687053300186e-02
1.766587112171837948e+00 -6.471667499809338753e-02
1.789021479713603924e+00 -6.007068023335403878e-02
1.811455847255369900e+00 -5.580506824255472564e-02
1.833890214797136320e+00 -5.188523039712455986e-02
1.856324582338902296e+00 -4.827997479311707529e-02
1.878758949880668272e+00 -4.496116952573877418e-02
1.901193317422434248e+00 -4.190342401765134728e-02
1.923627684964200668e+00 -3.908380450386299970e-02
1.946062052505966644e+00 -3.648158009671008395e-02
1.968496420047732620e+00 -3.407799617523824681e-02
1.990930787589499040e+00 -3.185607215372775192e-02
2.013365155131265016e+00 -2.980042097775918719e-02
2.035799522673030992e+00 -2.789708796953977235e-02
2.058233890214797412e+00 -2.613340689559785768e-02
2.080668257756563388e+00 -2.449787135908775698e-02
2.103102625298329365e+00 -2.298001982636149743e-02
2.125536992840095341e+00 -2.157033278421290057e-02
2.147971360381861761e+00 -2.026014069163334722e-02
2.170405727923627737e+00 -1.904154153954364451e-02
