5.999999999999999778e-01 -2.999999999999999889e-01
6.224343675417660648e-01 -3.112171837708830324e-01
6.448687350835321519e-01 -3.224343675417660759e-01
6.673031026252983500e-01 -3.336515513126491750e-01
6.897374701670644370e-01 -3.448687350835322185e-01
7.121718377088305241e-01 -3.560859188544152620e-01
7.346062052505966111e-01 -3.673031026252983056e-01
7.570405727923628092e-01 -3.785202863961814046e-01
7.794749403341288962e-01 -3.897374701670644481e-01
8.019093078758949833e-01 -4.009546539379474916e-01
8.243436754176610703e-01 -4.121718377088305352e-01
8.467780429594271574e-01 -4.233890214797135787e-01
8.692124105011933555e-01 -4.346062052505966777e-01
8.916467780429594425e-01 -4.458233890214797213e-01
9.140811455847255296e-01 -4.570405727923627648e-01
9.365155131264917276e-01 -4.682577565632458638e-01
9.589498806682577037e-01 -4.794749403341288518e-01
9.813842482100239017e-01 -4.906921241050119509e-01
1.003818615751789878e+00 -5.019093078758949389e-01
1.026252983293556076e+00 -5.131264916467780379e-01
1.048687350835322274e+00 -5.243436754176611370e-01
1.071121718377088250e+00 -5.355608591885441250e-01
1.093556085918854448e+00 -5.467780429594272240e-01
1.115990453460620646e+00 -5.579952267303103230e-01
1.138424821002386622e+00 -5.692124105011933111e-01
1.160859188544152598e+00 -5.804295942720762991e-01
1.183293556085919018e+00 -5.916467780429595091e-01
1.205727923627684994e+00 -6.028639618138424972e-01
1.228162291169450970e+00 -6.140811455847254852e-01
1.250596658711217168e+00 -6.252983293556085842e-01
1.273031026252983366e+00 -6.365155131264916832e-01
1.295465393794749343e+00 -6.477326968973746713e-01
1.317899761336515541e+00 -6.589498806682577703e-01
1.340334128878281739e+00 -6.701670644391408693e-01
1.362768496420047715e+00 -6.813842482100238573e-01
1.385202863961813913e+00 -6.926014319809069564e-01
1.407637231503580111e+00 -7.038186157517900554e-01
1.430071599045346087e+00 -7.150357995226730434e-01
1.452505966587112063e+00 -7.262529832935560314e-01
1.474940334128878483e+00 -7.374701670644392415e-01
1.497374701670644459e+00 -7.486873508353222295e-01
1.519809069212410435e+00 -7.599045346062052175e-01
1.542243436754176633e+00 -7.711217183770883166e-01
1.564677804295942831e+00 -7.823389021479714156e-01
1.587112171837708807e+00 -7.935560859188544036e-01
1.609546539379474783e+00 -8.047732696897373916e-01
1.631980906921241203e+00 -8.159904534606206017e-01
1.654415274463007179e+00 -8.272076372315035897e-01
1.676849642004773155e+00 -8.384248210023865777e-01
1.699284009546539576e+00 -8.496420047732697878e-01
1.721718377088305552e+00 -8.608591885441527758e-01
1.744152744630071528e+00 -8.720763723150357638e-01
1.766587112171837948e+00 -8.832935560859189739e-01
1.789021479713603924e+00 -8.945107398568019619e-01
1.811455847255369900e+00 -9.057279236276849499e-01
1.833890214797136320e+00 -9.169451073985681600e-01
1.856324582338902296e+00 -9.281622911694511480e-01
1.878758949880668272e+00 -9.393794749403341360e-01
1.901193317422434248e+00 -9.505966587112171240e-01
1.923627684964200668e+00 -9.618138424821003341e-01
1.946062052505966644e+00 -9.730310262529833221e-01
1.968496420047732620e+00 -9.842482100238663101e-01
1.990930787589499040e+00 -9.954653937947495201e-01
2.013365155131265016e+00 -1.006682577565632508e+00
2.035799522673030992e+00 -1.017899761336515496e+00
2.058233890214797412e+00 -1.029116945107398706e+00
2.080668257756563388e+00 -1.040334128878281694e+00
2.103102625298329365e+00 -1.051551312649164682e+00
2.125536992840095341e+00 -1.062768496420047670e+00
2.147971360381861761e+00 -1.073985680190930880e+00
2.170405727923627737e+00 -1.085202863961813868e+00
2.192840095465393713e+00 -1.096420047732696856e+00
2.215274463007160133e+00 -1.107637231503580066e+00
2.237708830548926109e+00 -1.118854415274463054e+00
2.260143198090692085e+00 -1.130071599045346042e+00
2.282577565632458505e+00 -1.141288782816229253e+00
2.305011933174224481e+00 -1.152505966587112241e+00
2.327446300715990457e+00 -1.163723150357995229e+00
2.349880668257756877e+00 -1.174940334128878439e+00
2.372315035799522853e+00 -1.186157517899761427e+00
2.394749403341288829e+00 -1.197374701670644415e+00
2.417183770883054805e+00 -1.208591885441527403e+00
2.439618138424821225e+00 -1.219809069212410613e+00
2.462052505966587201e+00 -1.231026252983293601e+00
2.484486873508353177e+00 -1.242243436754176589e+00
2.506921241050119598e+00 -1.253460620525059799e+00
2.529355608591885574e+00 -1.264677804295942787e+00
2.551789976133651550e+00 -1.275894988066825775e+00
2.574224343675417970e+00 -1.287112171837708985e+00
2.596658711217183946e+00 -1.298329355608591973e+00
2.619093078758949922e+00 -1.309546539379474961e+00
2.641527446300716342e+00 -1.320763723150358171e+00
2.663961813842482318e+00 -1.331980906921241159e+00
2.686396181384248294e+00 -1.343198090692124147e+00
2.708830548926014714e+00 -1.354415274463007357e+00
2.731264916467780690e+00 -1.365632458233890345e+00
2.753699284009546666e+00 -1.376849642004773333e+00
2.776133651551313086e+00 -1.388066825775656543e+00
2.798568019093079062e+00 -1.399284009546539531e+00
2.821002386634845038e+00 -1.410501193317422519e+00
2.843436754176611014e+00 -1.421718377088305507e+00
2.865871121718377434e+00 -1.432935560859188717e+00
2.888305489260143410e+00 -1.444152744630071705e+00
